# dt (sec)	Amp1 (V)	Width1 (s)	Amp2 (V)	Width2 (s)
#
2.003200e-05	   0.68415	6.652453e-08	   0.59766	1.435116e-07
8.584000e-06	   0.69731	6.651288e-08	   0.58337	1.427475e-07
2.571200e-05	   0.67053	6.312134e-08	   0.59348	1.434518e-07
2.361200e-05	   0.61883	6.376313e-08	   0.57904	1.430767e-07
3.122400e-05	   0.64695	6.645830e-08	   0.58977	1.422100e-07
1.872000e-06	   0.62948	6.179042e-08	   0.59292	1.427568e-07
1.092400e-05	   0.67083	6.476871e-08	   0.57757	1.419886e-07
2.662400e-05	   0.63672	6.450699e-08	   0.60462	1.433485e-07
2.497200e-05	   0.76738	6.482784e-08	   0.59360	1.443548e-07
3.792800e-05	   0.62565	6.040331e-08	   0.58543	1.431266e-07
1.641200e-05	   0.66378	6.648648e-08	   0.59116	1.427353e-07
2.260000e-06	   0.70596	6.634570e-08	   0.58826	1.430678e-07
3.604000e-06	   0.67783	6.637847e-08	   0.59083	1.439051e-07
1.228000e-05	   0.52508	6.086676e-08	   0.59218	1.433695e-07
3.580400e-05	   0.64248	6.202391e-08	   0.60419	1.430336e-07
3.955200e-05	   0.63536	6.452346e-08	   0.39105	1.782097e-08
3.764000e-05	   0.72429	6.788212e-08	   0.58900	1.437797e-07
3.688000e-05	   0.56047	5.914730e-08	   0.58998	1.442349e-07
1.385200e-05	   0.62488	6.372224e-08	   0.60965	1.448237e-07
2.405200e-05	   0.72088	6.788191e-08	   0.57490	1.416757e-07
9.276000e-06	   0.69866	6.702253e-08	   0.59111	1.436638e-07
2.614800e-05	   0.66413	6.523188e-08	   0.59244	1.429322e-07
3.220800e-05	   0.73564	6.851212e-08	   0.59131	1.418514e-07
1.127200e-05	   0.64561	6.179017e-08	   0.58971	1.435870e-07
3.368000e-06	   0.57481	6.538926e-08	   0.58378	1.438730e-07
1.868400e-05	   0.56875	6.366216e-08	   0.58907	1.439789e-07
3.378000e-05	   0.59109	6.020491e-08	   0.57843	1.427683e-07
6.668000e-06	   0.73168	6.740038e-08	   0.58830	1.413920e-07
6.540000e-06	   0.59330	6.228112e-08	   0.59693	1.443670e-07
3.095600e-05	   0.66257	6.595751e-08	   0.58653	1.437915e-07
1.172000e-06	   0.67570	6.619922e-08	   0.24382	5.584586e-08
3.074000e-05	   0.68265	6.429384e-08	   0.57854	1.423744e-07
3.651600e-05	   0.75333	6.758341e-08	   0.58927	1.423312e-07
2.540400e-05	   0.74329	6.583043e-08	   0.59184	1.438302e-07
3.770000e-05	   0.67238	6.646363e-08	   0.58867	1.448495e-07
1.884000e-05	   0.67905	6.272427e-08	   0.59733	1.454472e-07
1.888000e-05	   0.59519	6.137718e-08	   0.59572	1.419984e-07
2.439600e-05	   0.66909	6.400429e-08	   0.58783	1.432368e-07
3.043200e-05	   0.73572	6.742642e-08	   0.58317	1.433272e-07
1.282000e-05	   0.74399	7.141293e-08	   0.58750	1.408066e-07
3.586800e-05	   0.70322	6.790562e-08	   0.57950	1.432705e-07
2.697200e-05	   0.72037	6.449863e-08	   0.59179	1.430813e-07
2.760800e-05	   0.76786	7.089859e-08	   0.59447	1.421288e-07
1.992400e-05	   0.64970	6.287091e-08	   0.59263	1.433402e-07
1.185200e-05	   0.71463	6.655292e-08	   0.35898	6.135105e-08
1.630800e-05	   0.72248	6.562976e-08	   0.61550	1.440462e-07
3.454400e-05	   0.66762	6.451467e-08	   0.59887	1.429307e-07
1.799600e-05	   0.67847	6.400964e-08	   0.57626	1.408102e-07
2.643600e-05	   0.64196	6.433708e-08	   0.58435	1.421155e-07
2.648400e-05	   0.59008	6.654615e-08	   0.57373	1.421914e-07
2.504000e-05	   0.69541	6.511288e-08	   0.58468	1.421459e-07
3.218000e-05	   0.70295	6.513059e-08	   0.58424	1.421380e-07
3.316000e-05	   0.73557	7.053526e-08	   0.57512	1.431087e-07
3.000000e-06	   0.69179	6.899141e-08	   0.59632	1.435094e-07
3.283200e-05	   0.56609	6.028069e-08	   0.56435	1.424783e-07
2.819200e-05	   0.63026	6.270670e-08	   0.59519	1.429512e-07
1.636000e-06	   0.71826	6.513643e-08	   0.57812	1.420999e-07
3.635600e-05	   0.58953	6.170073e-08	   0.58997	1.429875e-07
1.810400e-05	   0.56578	5.866135e-08	   0.59410	1.434091e-07
4.756000e-06	   0.72603	7.013037e-08	   0.58040	1.428188e-07
1.910400e-05	   0.70856	6.568945e-08	   0.56375	1.419572e-07
1.149200e-05	   0.63980	6.204866e-08	   0.56699	1.426326e-07
3.098400e-05	   0.68223	6.332272e-08	   0.58048	1.434312e-07
2.738000e-05	   0.64722	6.529685e-08	   0.61099	1.439756e-07
6.488000e-06	   0.64427	6.543358e-08	   0.58658	1.418588e-07
3.641600e-05	   0.73378	6.891456e-08	   0.59874	1.428808e-07
4.352000e-06	   0.67093	6.335479e-08	   0.57529	1.419851e-07
9.920000e-06	   0.66369	6.764435e-08	   0.58817	1.426739e-07
3.048000e-05	   0.74077	6.694568e-08	   0.58058	1.433020e-07
2.430800e-05	   0.70214	6.538383e-08	   0.57974	1.442388e-07
1.358800e-05	   0.68922	6.918867e-08	   0.58375	1.424423e-07
1.300800e-05	   0.66156	6.528996e-08	   0.59789	1.438161e-07
2.127600e-05	   0.69132	6.719253e-08	   0.58350	1.429452e-07
1.944800e-05	   0.65873	6.438841e-08	   0.58509	1.425447e-07
1.004800e-05	   0.70847	6.523977e-08	   0.58423	1.423584e-07
2.575200e-05	   0.67953	6.249089e-08	   0.59714	1.432410e-07
2.498000e-05	   0.79458	7.323314e-08	   0.57725	1.423036e-07
2.679200e-05	   0.77365	6.773937e-08	   0.58986	1.419568e-07
3.737200e-05	   0.73739	6.927425e-08	   0.56978	1.422820e-07
4.784000e-06	   0.73212	6.654095e-08	   0.58191	1.432055e-07
2.061200e-05	   0.65078	6.350882e-08	   0.57747	1.420754e-07
1.426000e-05	   0.70142	6.489554e-08	   0.60130	1.434854e-07
2.102800e-05	   0.70850	6.504932e-08	   0.58530	1.419900e-07
9.236000e-06	   0.69623	6.724214e-08	   0.60616	1.435161e-07
3.297200e-05	   0.57116	5.931643e-08	   0.59979	1.420183e-07
5.424000e-06	   0.63995	6.662325e-08	   0.58858	1.426820e-07
2.831200e-05	   0.64776	6.247024e-08	   0.59222	1.431703e-07
3.648800e-05	   0.77403	7.002853e-08	   0.59351	1.445625e-07
2.837600e-05	   0.68667	6.313907e-08	   0.60520	1.441551e-07
1.032800e-05	   0.55222	5.973925e-08	   0.60091	1.433727e-07
3.446400e-05	   0.54136	5.834489e-08	   0.57983	1.430293e-07
3.684000e-05	   0.73832	7.171419e-08	   0.59018	1.439748e-07
2.188000e-06	   0.65970	6.276577e-08	   0.57391	1.419916e-07
3.184000e-06	   0.71770	6.936284e-08	   0.58164	1.439924e-07
1.524800e-05	   0.72447	6.833373e-08	   0.60723	1.432316e-07
2.320000e-05	   0.53716	6.155034e-08	   0.57761	1.421576e-07
2.972400e-05	   0.72076	6.523253e-08	   0.59542	1.429656e-07
3.644000e-05	   0.69738	6.461924e-08	   0.59438	1.422360e-07
1.947200e-05	   0.73522	6.701394e-08	   0.58518	1.407457e-07
1.330800e-05	   0.73788	6.911079e-08	   0.59104	1.421642e-07
2.912800e-05	   0.65973	6.129287e-08	   0.58711	1.418148e-07
6.480000e-06	   0.66065	6.145896e-08	   0.58307	1.424243e-07
6.256000e-06	   0.75991	7.081037e-08	   0.59429	1.427812e-07
1.449200e-05	   0.60725	6.313237e-08	   0.57847	1.407974e-07
7.772000e-06	   0.67454	6.467285e-08	   0.59853	1.436043e-07
3.767200e-05	   0.72131	6.632696e-08	   0.58702	1.431630e-07
3.496000e-05	   0.67082	6.334174e-08	   0.59627	1.431270e-07
1.548400e-05	   0.74828	6.910130e-08	   0.58362	1.424404e-07
3.125600e-05	   0.62711	6.150868e-08	   0.57874	1.427401e-07
3.440800e-05	   0.63351	6.314094e-08	   0.58174	1.446550e-07
3.701200e-05	   0.74649	6.463844e-08	   0.60064	1.433379e-07
3.082000e-05	   0.69631	6.342046e-08	   0.58634	1.430195e-07
7.368000e-06	   0.66895	6.645320e-08	   0.58969	1.429309e-07
3.364400e-05	   0.77364	6.930740e-08	   0.58514	1.428345e-07
2.985600e-05	   0.75938	7.133430e-08	   0.59305	1.432210e-07
7.556000e-06	   0.69098	6.322920e-08	   0.58813	1.432902e-07
2.587600e-05	   0.62170	6.293623e-08	   0.57041	1.424526e-07
1.230400e-05	   0.64984	6.378652e-08	   0.60023	1.428199e-07
1.044400e-05	   0.71343	6.569255e-08	   0.58229	1.419334e-07
1.669600e-05	   0.70011	6.522385e-08	   0.59454	1.434380e-07
7.488000e-06	   0.70006	6.760121e-08	   0.58277	1.417998e-07
3.622000e-05	   0.67825	6.478503e-08	   0.59820	1.434062e-07
3.503200e-05	   0.75418	6.890886e-08	   0.58754	1.417111e-07
2.699200e-05	   0.62299	6.484375e-08	   0.58967	1.430149e-07
3.330800e-05	   0.61445	6.275174e-08	   0.58256	1.426563e-07
3.862400e-05	   0.56750	6.126927e-08	   0.58564	1.420226e-07
6.428000e-06	   0.69291	6.364843e-08	   0.57916	1.418534e-07
2.911200e-05	   0.73915	7.038124e-08	   0.57549	1.423211e-07
2.999600e-05	   0.67993	6.447882e-08	   0.58993	1.435319e-07
1.034400e-05	   0.60520	6.761562e-08	   0.59930	1.427309e-07
3.376000e-05	   0.67275	6.392190e-08	   0.58204	1.432163e-07
3.310000e-05	   0.69675	6.485054e-08	   0.58111	1.423268e-07
2.155200e-05	   0.68720	6.568208e-08	   0.57625	1.443854e-07
6.796000e-06	   0.76381	7.041118e-08	   0.58586	1.415203e-07
2.182000e-05	   0.84492	7.158634e-08	   0.57997	1.428089e-07
1.244800e-05	   0.71546	6.476393e-08	   0.57838	1.432121e-07
2.173200e-05	   0.58759	6.364665e-08	   0.56969	1.434935e-07
7.040000e-06	   0.80073	7.144249e-08	   0.58664	1.437989e-07
3.318400e-05	   0.54897	6.018751e-08	   0.58256	1.419414e-07
3.756000e-05	   0.65664	6.179801e-08	   0.58769	1.436449e-07
2.240000e-06	   0.58168	6.127319e-08	   0.59826	1.437073e-07
1.184400e-05	   0.61859	6.456399e-08	   0.58798	1.416729e-07
3.696400e-05	   0.66634	6.499626e-08	   0.57731	1.427203e-07
2.362800e-05	   0.67496	6.437014e-08	   0.58193	1.419000e-07
1.525600e-05	   0.74005	6.776458e-08	   0.59492	1.427278e-07
1.854800e-05	   0.65262	6.494254e-08	   0.57404	1.409058e-07
1.360000e-06	   0.64749	6.311251e-08	   0.58337	1.428692e-07
6.780000e-06	   0.77508	6.874534e-08	   0.59955	1.424915e-07
8.772000e-06	   0.68195	6.438528e-08	   0.58388	1.427752e-07
2.120000e-06	   0.74916	7.090356e-08	   0.59773	1.423973e-07
1.441200e-05	   0.65772	6.533932e-08	   0.57110	1.423951e-07
2.766000e-05	   0.71143	6.760033e-08	   0.59261	1.428932e-07
2.722800e-05	   0.68351	6.440263e-08	   0.58059	1.434450e-07
1.732000e-05	   0.56580	5.849591e-08	   0.58189	1.424903e-07
2.807200e-05	   0.69682	6.566602e-08	   0.57958	1.420314e-07
2.401600e-05	   0.70058	6.502955e-08	   0.57615	1.414743e-07
2.546400e-05	   0.65234	6.672414e-08	   0.57981	1.422494e-07
1.460800e-05	   0.63509	6.360255e-08	   0.59430	1.436239e-07
3.014800e-05	   0.68169	6.446078e-08	   0.60145	1.442094e-07
6.800000e-06	   0.69511	6.488085e-08	   0.57337	1.422650e-07
2.735600e-05	   0.66543	6.385093e-08	   0.58363	1.434309e-07
2.491200e-05	   0.79285	6.944209e-08	   0.59041	1.426123e-07
3.685200e-05	   0.63339	6.516724e-08	   0.59005	1.434296e-07
3.081200e-05	   0.68107	6.644930e-08	   0.59218	1.436429e-07
2.046800e-05	   0.65894	6.692702e-08	   0.60458	1.441405e-07
3.757200e-05	   0.61276	6.446019e-08	   0.59580	1.435196e-07
3.642800e-05	   0.67104	6.752034e-08	   0.58328	1.425753e-07
2.177600e-05	   0.81754	7.093734e-08	   0.57658	1.426159e-07
2.195200e-05	   0.74413	6.765387e-08	   0.56953	1.408808e-07
1.616000e-05	   0.67373	6.449656e-08	   0.59032	1.421544e-07
2.817200e-05	   0.68441	6.523490e-08	   0.58681	1.419913e-07
2.071600e-05	   0.69188	6.597553e-08	   0.58723	1.422183e-07
2.887600e-05	   0.67674	6.894133e-08	   0.59391	1.426261e-07
3.517200e-05	   0.65001	6.283600e-08	   0.58949	1.429594e-07
1.325600e-05	   0.63740	6.703336e-08	   0.59599	1.410702e-07
2.244000e-06	   0.64348	6.520500e-08	   0.60437	1.440299e-07
3.578400e-05	   0.65162	6.839769e-08	   0.58593	1.425211e-07
1.249600e-05	   0.58886	6.084979e-08	   0.58103	1.414640e-07
2.907200e-05	   0.73795	6.762764e-08	   0.58101	1.431233e-07
3.508800e-05	   0.80245	7.323162e-08	   0.58979	1.436207e-07
1.750800e-05	   0.60671	6.190780e-08	   0.58359	1.426945e-07
3.320800e-05	   0.70734	7.228990e-08	   0.59081	1.432417e-07
1.745200e-05	   0.58368	6.101147e-08	   0.60428	1.445034e-07
3.769600e-05	   0.68558	6.793598e-08	   0.57790	1.423174e-07
3.756000e-06	   0.70190	6.540871e-08	   0.58902	1.417008e-07
3.275600e-05	   0.72192	6.770808e-08	   0.59045	1.427755e-07
3.058400e-05	   0.70753	6.585740e-08	   0.58907	1.424648e-07
5.236000e-06	   0.69077	6.791236e-08	   0.58115	1.428790e-07
1.119200e-05	   0.77813	7.147267e-08	   0.58083	1.421827e-07
4.824000e-06	   0.55865	5.875472e-08	   0.60415	1.438014e-07
2.753600e-05	   0.59435	6.225416e-08	   0.60318	1.437504e-07
3.632000e-05	   0.59441	6.189206e-08	   0.59923	1.440302e-07
1.448400e-05	   0.64631	7.430149e-08	   0.59336	1.440743e-07
1.110800e-05	   0.63320	6.112950e-08	   0.57798	1.413627e-07
3.554000e-05	   0.65460	6.242580e-08	   0.59497	1.431223e-07
3.452800e-05	   0.54849	5.986760e-08	   0.57763	1.417035e-07
3.763600e-05	   0.65842	6.448413e-08	   0.59685	1.431756e-07
3.304000e-06	   0.76130	7.156890e-08	   0.59575	1.426499e-07
2.962000e-05	   0.62799	6.554621e-08	   0.58547	1.421042e-07
1.894400e-05	   0.68888	6.403451e-08	   0.58914	1.424014e-07
1.866000e-05	   0.74200	7.353781e-08	   0.57975	1.441610e-07
3.530400e-05	   0.67446	6.357129e-08	   0.59056	1.437152e-07
2.096800e-05	   0.65811	6.587846e-08	   0.59993	1.422438e-07
4.208000e-06	   0.75527	6.948288e-08	   0.58478	1.427217e-07
3.207600e-05	   0.63862	6.379719e-08	   0.58046	1.415959e-07
8.808000e-06	   0.65831	6.414890e-08	   0.58912	1.432016e-07
1.794800e-05	   0.63025	6.413088e-08	   0.60566	1.442248e-07
3.915600e-05	   0.71246	6.679314e-08	   0.58700	1.421683e-07
3.625200e-05	   0.72504	6.559395e-08	   0.59450	1.437742e-07
2.955200e-05	   0.70794	6.616506e-08	   0.58695	1.417678e-07
2.397600e-05	   0.56884	6.159069e-08	   0.57620	1.414981e-07
2.871600e-05	   0.58176	6.021867e-08	   0.58491	1.427161e-07
8.576000e-06	   0.77399	7.038070e-08	   0.57526	1.420704e-07
7.104000e-06	   0.74983	6.827279e-08	   0.59108	1.442762e-07
3.868800e-05	   0.66900	6.582117e-08	   0.59927	1.436440e-07
5.152000e-06	   0.66046	6.665372e-08	   0.58159	1.426955e-07
9.264000e-06	   0.72483	6.686889e-08	   0.59400	1.440671e-07
3.184400e-05	   0.59041	6.021767e-08	   0.58784	1.426052e-07
1.124000e-06	   0.71255	6.597641e-08	   0.59006	1.421780e-07
2.745600e-05	   0.62512	6.875157e-08	   0.59779	1.432682e-07
1.959600e-05	   0.77663	7.050394e-08	   0.57904	1.425887e-07
2.544400e-05	   0.78638	7.154687e-08	   0.58190	1.430339e-07
5.508000e-06	   0.73737	7.205853e-08	   0.58282	1.428934e-07
3.479600e-05	   0.75080	6.910479e-08	   0.57665	1.421324e-07
1.246400e-05	   0.71799	7.006834e-08	   0.59261	1.434591e-07
1.974400e-05	   0.72558	6.766510e-08	   0.57792	1.417520e-07
1.744000e-05	   0.65966	6.340381e-08	   0.58048	1.426153e-07
2.806000e-05	   0.63126	6.429364e-08	   0.59506	1.437839e-07
2.712000e-06	   0.76283	6.966349e-08	   0.58316	1.440799e-07
3.584000e-05	   0.66210	6.472179e-08	   0.59755	1.428538e-07
3.220000e-05	   0.58149	6.236901e-08	   0.59612	1.425726e-07
4.932000e-06	   0.71829	6.814380e-08	   0.58822	1.421665e-07
2.900000e-06	   0.69342	6.672191e-08	   0.58850	1.429453e-07
8.748000e-06	   0.71266	6.856886e-08	   0.59330	1.417089e-07
3.804000e-06	   0.76943	6.907853e-08	   0.58434	1.427435e-07
2.429200e-05	   0.74369	6.724864e-08	   0.58746	1.426252e-07
1.100800e-05	   0.70910	6.971781e-08	   0.59319	1.431956e-07
1.690800e-05	   0.76516	6.991847e-08	   0.60486	1.420057e-07
4.008000e-06	   0.56346	6.122673e-08	   0.58266	1.425286e-07
2.813200e-05	   0.79085	6.943227e-08	   0.58843	1.435902e-07
5.636000e-06	   0.79268	7.282590e-08	   0.58436	1.425267e-07
2.633600e-05	   0.61522	7.098563e-08	   0.58390	1.428192e-07
1.496000e-05	   0.66399	6.843900e-08	   0.57713	1.416603e-07
4.660000e-06	   0.71026	6.575181e-08	   0.57229	1.417111e-07
3.152800e-05	   0.78893	7.163468e-08	   0.57962	1.424036e-07
5.104000e-06	   0.73076	6.955988e-08	   0.59009	1.419780e-07
3.408400e-05	   0.69871	6.593897e-08	   0.58934	1.433442e-07
3.218400e-05	   0.73116	6.694751e-08	   0.58472	1.434270e-07
1.426400e-05	   0.66217	6.209535e-08	   0.58603	1.424092e-07
3.510800e-05	   0.64999	6.363761e-08	   0.58659	1.434831e-07
2.768000e-06	   0.75507	6.880860e-08	   0.58016	1.434269e-07
3.532000e-06	   0.64355	7.059036e-08	   0.58106	1.418341e-07
1.734400e-05	   0.67123	6.370262e-08	   0.57878	1.407622e-07
5.656000e-06	   0.68309	6.286410e-08	   0.58040	1.446944e-07
3.864800e-05	   0.63626	6.652618e-08	   0.58041	1.420032e-07
1.085600e-05	   0.73961	6.935078e-08	   0.59417	1.428952e-07
3.030000e-05	   0.73654	7.040645e-08	   0.59053	1.427071e-07
3.090000e-05	   0.75528	6.794598e-08	   0.58336	1.430475e-07
7.000000e-06	   0.69611	6.624112e-08	   0.59552	1.437686e-07
2.320000e-05	   0.61508	6.359054e-08	   0.58891	1.414225e-07
2.012800e-05	   0.68296	6.625045e-08	   0.61253	1.447817e-07
9.212000e-06	   0.66130	6.480425e-08	   0.57688	1.410630e-07
8.672000e-06	   0.59840	6.325513e-08	   0.58600	1.428218e-07
1.026800e-05	   0.74452	6.980339e-08	   0.60640	1.440776e-07
2.258400e-05	   0.63151	6.380674e-08	   0.59655	1.422006e-07
2.452400e-05	   0.67993	6.138325e-08	   0.60201	1.433205e-07
1.904000e-06	   0.62973	6.312419e-08	   0.58511	1.423240e-07
1.942000e-05	   0.66963	6.293837e-08	   0.58755	1.425637e-07
1.148000e-06	   0.64381	6.132373e-08	   0.63577	1.432854e-07
2.720000e-06	   0.71789	6.586770e-08	   0.59816	1.428423e-07
3.774800e-05	   0.69668	6.672277e-08	   0.58380	1.432696e-07
1.826800e-05	   0.67677	6.357281e-08	   0.59773	1.429224e-07
2.756000e-05	   0.54807	6.029977e-08	   0.61126	1.446767e-07
4.700000e-06	   0.65644	6.903127e-08	   0.58951	1.440881e-07
2.422800e-05	   0.62154	6.355506e-08	   0.59699	1.432279e-07
1.660400e-05	   0.61920	6.446821e-08	   0.58867	1.439424e-07
1.982400e-05	   0.60864	6.087041e-08	   0.60405	1.427520e-07
8.332000e-06	   0.65147	6.133210e-08	   0.56572	1.416326e-07
3.668000e-05	   0.73813	6.662446e-08	   0.58291	1.426192e-07
3.386800e-05	   0.66744	6.706214e-08	   0.57964	1.430249e-07
3.022400e-05	   0.72223	6.832424e-08	   0.59814	1.436566e-07
3.341600e-05	   0.62827	6.285287e-08	   0.58437	1.431839e-07
1.205200e-05	   0.72503	6.989748e-08	   0.59216	1.419759e-07
3.078400e-05	   0.72216	6.857983e-08	   0.58610	1.433848e-07
2.645600e-05	   0.58919	6.341925e-08	   0.58745	1.425867e-07
1.489200e-05	   0.72027	6.782175e-08	   0.59181	1.428540e-07
3.383200e-05	   0.70529	6.704048e-08	   0.58890	1.434338e-07
2.377200e-05	   0.69807	6.525580e-08	   0.60198	1.445823e-07
2.205600e-05	   0.67568	6.574831e-08	   0.59117	1.431042e-07
1.052800e-05	   0.69175	6.505214e-08	   0.58706	1.429198e-07
2.998000e-05	   0.67084	6.552858e-08	   0.59016	1.418061e-07
2.445200e-05	   0.72919	6.565563e-08	   0.58371	1.416316e-07
1.500000e-05	   0.75737	6.903025e-08	   0.58406	1.422736e-07
1.915200e-05	   0.74570	6.647558e-08	   0.57354	1.421042e-07
1.890000e-05	   0.74713	6.867590e-08	   0.59358	1.446551e-07
1.684000e-05	   0.74677	6.883313e-08	   0.58659	1.422228e-07
7.344000e-06	   0.75687	6.948609e-08	   0.59597	1.415214e-07
1.796400e-05	   0.61356	6.089135e-08	   0.57861	1.410178e-07
1.900400e-05	   0.69720	6.336059e-08	   0.59263	1.426080e-07
1.520400e-05	   0.70238	6.564809e-08	   0.57746	1.412926e-07
1.993600e-05	   0.75046	7.113568e-08	   0.58386	1.426709e-07
2.560000e-05	   0.65219	6.517674e-08	   0.59326	1.437587e-07
4.672000e-06	   0.63236	6.798722e-08	   0.59020	1.442840e-07
1.513200e-05	   0.72469	6.703418e-08	   0.57560	1.424409e-07
1.764000e-05	   0.70132	6.514503e-08	   0.58142	1.424315e-07
3.068400e-05	   0.71497	6.694802e-08	   0.59471	1.435586e-07
1.144000e-06	   0.69481	6.427122e-08	   0.58834	1.429909e-07
2.484000e-05	   0.61410	6.150901e-08	   0.59918	1.435727e-07
9.296000e-06	   0.69779	6.438971e-08	   0.59565	1.431767e-07
2.461200e-05	   0.64850	6.260592e-08	   0.58727	1.428943e-07
2.355200e-05	   0.61635	6.475452e-08	   0.58421	1.419084e-07
7.144000e-06	   0.62896	6.104295e-08	   0.59030	1.428667e-07
1.382000e-05	   0.68234	6.552427e-08	   0.57928	1.425075e-07
1.984000e-06	   0.66612	6.222840e-08	   0.58897	1.431655e-07
3.516400e-05	   0.62435	6.312431e-08	   0.58357	1.438387e-07
8.176000e-06	   0.64543	6.245661e-08	   0.58190	1.433180e-07
2.914000e-05	   0.64646	6.603313e-08	   0.59425	1.424836e-07
1.780000e-05	   0.59674	7.101155e-08	   0.58468	1.419313e-07
9.460000e-06	   0.67000	6.371045e-08	   0.58399	1.434141e-07
1.293600e-05	   0.66671	6.100940e-08	   0.57159	1.432321e-07
3.581600e-05	   0.68876	6.638869e-08	   0.59208	1.434355e-07
2.758000e-05	   0.72346	6.893244e-08	   0.58741	1.435454e-07
2.499200e-05	   0.54097	6.082594e-08	   0.58231	1.411685e-07
3.524000e-06	   0.55897	5.936604e-08	   0.58829	1.438454e-07
2.891200e-05	   0.69895	6.760542e-08	   0.57708	1.442716e-07
1.558400e-05	   0.68218	6.481927e-08	   0.60132	1.432581e-07
1.099600e-05	   0.68279	6.553876e-08	   0.59052	1.427603e-07
3.514000e-05	   0.76996	7.040597e-08	   0.60164	1.441934e-07
2.811600e-05	   0.65928	6.388788e-08	   0.59726	1.432150e-07
1.100000e-06	   0.75071	6.711120e-08	   0.52633	8.567749e-08
2.676800e-05	   0.68963	6.477442e-08	   0.59458	1.439161e-07
2.394800e-05	   0.55458	6.093445e-08	   0.59798	1.436416e-07
8.580000e-06	   0.74517	6.653562e-08	   0.59529	1.428843e-07
3.543200e-05	   0.69976	6.756958e-08	   0.59626	1.434321e-07
1.436400e-05	   0.71493	6.612475e-08	   0.57754	1.412146e-07
1.477200e-05	   0.71676	6.455743e-08	   0.59894	1.437960e-07
2.459200e-05	   0.70031	6.763272e-08	   0.58159	1.428502e-07
2.522000e-05	   0.66913	6.429279e-08	   0.58320	1.429736e-07
2.422000e-05	   0.71920	6.606057e-08	   0.58817	1.417246e-07
2.542400e-05	   0.63412	6.485604e-08	   0.56843	1.420333e-07
2.307200e-05	   0.64682	6.522769e-08	   0.58882	1.422058e-07
2.356000e-05	   0.80308	7.068853e-08	   0.58179	1.417574e-07
2.568000e-06	   0.63456	6.805580e-08	   0.58424	1.429475e-07
2.072800e-05	   0.66648	6.468240e-08	   0.59130	1.434363e-07
2.118400e-05	   0.74081	7.191894e-08	   0.59637	1.430511e-07
8.632000e-06	   0.67812	6.327489e-08	   0.58706	1.448784e-07
2.062000e-05	   0.73612	6.669298e-08	   0.58141	1.428406e-07
3.721600e-05	   0.81519	7.121454e-08	   0.59619	1.427343e-07
2.412000e-05	   0.69438	6.517542e-08	   0.58942	1.432134e-07
1.996400e-05	   0.64162	6.136353e-08	   0.57060	1.433435e-07
1.010400e-05	   0.61997	6.372954e-08	   0.58020	1.422569e-07
